ID,length,height,bodyAngle,wheelAngle,headAngle,time
16411,2752,463,582,184,349,1
16412,3030,260,629,6,179,2
16413,2858,483,594,78,310,1
16414,3618,458,340,54,230,1
16415,3248,421,501,70,57,1
16417,2865,252,564,144,252,2
16419,2901,269,627,2,203,2
16420,2822,326,639,5,197,2
16423,3031,258,629,6,178,2
16425,2901,272,623,2,203,2
16426,2858,481,592,76,304,1
16427,3033,318,623,322,155,2
16431,3397,484,288,240,372,2
16432,2798,333,382,154,494,1
16433,3763,494,438,329,552,1
16436,3485,262,433,410,511,2
16440,3747,266,99,738,728,2
16442,3747,266,99,738,728,2
16443,4299,333,685,15,194,1
16453,2615,278,221,33,435,2
16454,2615,278,221,33,435,2
16460,3456,451,407,111,464,2
16461,2514,434,447,92,304,1
16462,3456,450,408,111,464,1
16466,3027,260,543,4,338,2
16467,2707,335,744,276,123,1
16471,2417,448,241,56,142,2
16473,2707,336,748,280,119,1
16475,2719,335,519,228,339,1
95,2880,272,622,63,205,1
16483,4112,262,144,418,517,3
16485,2584,329,341,496,704,1
16486,2846,251,785,72,165,2
16489,3595,329,397,123,162,1
16490,3595,331,391,130,160,1
16491,3595,332,390,130,157,1
16492,3036,330,171,275,606,1
16493,3036,331,170,275,606,1
16494,3036,333,176,262,592,1
16495,3036,331,179,264,592,1
16498,2763,274,440,354,579,2
16499,2800,332,380,165,508,1
16502,2763,272,440,354,579,2
16503,3739,319,166,271,487,2
16504,3739,319,166,271,487,2
16506,2801,329,377,164,508,1
16511,2953,252,725,168,132,2
16512,2953,251,725,168,133,2
16516,3279,433,490,140,33,1
9088,2866,245,524,58,78,1
16524,3279,432,495,140,33,1
16526,3542,458,404,6,185,1
16527,3082,469,316,210,487,1
16529,2738,243,676,173,85,1
16530,2703,336,431,405,615,1
16534,2704,335,429,405,615,1
16536,3082,465,315,210,487,1
16537,3572,330,304,370,559,2
16538,3135,252,69,151,247,3
16544,2833,265,361,373,786,2
16547,2426,438,204,1,100,1
16548,2289,328,35,336,330,2
16549,2426,441,196,9,108,1
16550,3004,461,564,31,297,1
16551,2426,442,204,5,108,1
16552,2953,323,281,231,325,2
16553,2850,488,556,151,66,4
16554,2850,488,556,151,68,1
16558,2704,334,428,405,615,1
16559,2739,239,679,168,90,1
16563,2579,318,225,21,487,2
16564,2579,318,225,21,487,2
12300,2766,325,630,37,236,1
16568,2777,330,487,117,154,1
16570,2778,327,486,117,154,4
16571,2850,482,554,151,70,3
16573,3155,266,173,325,553,2
16577,3143,491,320,116,214,1
16578,3224,433,503,30,44,2
17982,3580,268,566,4,196,1
16580,2500,439,446,10,316,2
16581,3224,433,507,26,38,1
16586,3108,438,305,206,312,3
16588,3452,453,408,197,470,1
16591,2113,449,480,145,392,1
16595,2691,336,424,265,621,1
16597,2953,324,278,230,325,2
16598,4066,327,546,467,670,2
16599,2762,324,647,207,234,2
16600,2762,327,647,207,234,2
16602,2762,327,647,207,234,2
16605,3705,265,295,273,537,2
16606,3704,268,295,272,539,4
16607,2762,321,645,208,234,2
16608,2888,264,634,11,176,2
16609,3593,259,580,122,213,2
16611,3655,325,100,575,778,2
16612,3035,268,535,123,367,2
16613,2777,314,583,77,211,2
16617,2824,330,644,72,178,1
16619,2385,445,222,11,103,1
16621,3864,255,62,668,752,4
16625,2740,331,532,195,327,1
16628,2824,329,649,75,182,1
16629,4028,321,135,252,561,2
16630,2740,332,542,195,324,1
16632,3363,446,526,300,546,1
16635,3363,440,523,311,558,2
16638,3363,440,526,311,558,1
16639,2635,271,350,416,706,3
16641,2636,267,350,416,706,2
16642,2829,342,648,43,205,1
6625,3587,261,581,83,220,1
16655,2649,496,204,83,87,2
16656,3401,492,636,98,259,1
16657,2650,494,207,81,87,1
16658,2640,334,213,157,367,2
16659,2640,334,213,157,367,2
16660,2748,322,644,5,233,4
16663,3484,261,440,280,515,2
16664,2704,331,425,473,634,1
16665,3577,440,357,9,243,1
16667,3738,329,166,298,488,1
16668,3738,332,166,298,488,2
16670,3738,332,166,299,488,1
16671,3738,330,166,299,488,1
16675,3738,326,166,299,488,2
16678,2999,259,524,20,121,2
16681,3577,440,353,9,243,1
16688,2839,272,427,183,455,2
16690,2651,266,341,356,705,4
16691,3000,253,522,16,121,2
16693,2551,484,48,103,192,1
16695,3771,258,102,566,731,2
16696,2550,489,48,103,192,1
16697,2551,488,55,94,183,1
16698,2638,334,219,132,488,2
16699,2638,334,219,132,488,2
16701,3042,494,88,304,335,1
16703,2991,331,541,140,383,4
16705,2464,437,187,43,92,1
16708,3610,329,300,388,568,2
16709,3610,333,304,387,569,3
16710,3610,334,305,387,569,2
16712,2991,330,539,140,383,2
16713,3610,333,301,387,569,2
16714,3492,449,407,266,460,1
16715,2464,440,187,45,92,1
16716,2464,438,187,43,92,1
16720,2135,444,471,251,392,1
16722,3015,460,572,17,282,1
16723,3610,331,301,387,569,1
16724,2754,274,439,439,567,2
16726,3091,464,322,460,498,1
16734,3771,332,75,590,795,1
16737,2755,270,439,439,567,4
16738,3771,334,66,582,790,1
16740,2792,312,547,88,93,2
16741,4170,328,769,39,88,2
16746,3771,332,75,590,792,1
16748,2859,488,551,1,27,1
16756,3139,484,300,323,207,2
16757,2694,336,428,265,603,1
16759,2859,486,551,1,27,1
16760,3139,484,291,330,202,1
16761,2695,336,439,257,613,2
16762,2695,336,427,265,602,1
16763,2695,333,428,264,613,1
16766,3601,264,575,1,210,2
16771,2777,330,392,523,498,2
16773,2651,322,747,46,92,2
16774,3610,329,390,30,168,1
16780,2833,260,626,208,223,2
16784,2964,453,64,363,317,1
16785,2579,440,48,82,184,1
16786,2964,450,59,352,307,1
16788,2580,436,47,82,184,1
16795,4008,319,138,288,561,2
16796,2789,270,446,361,576,2
16798,2982,329,552,338,370,2
16804,3411,327,692,643,628,3
16805,3242,321,374,79,621,9
16806,3242,321,374,79,621,9
16808,4312,327,692,12,176,2
16810,2833,265,576,293,265,2
16811,2833,267,576,293,265,2
16814,2584,332,220,26,477,2
16815,2584,332,220,26,477,2
16825,2976,433,328,296,478,1
16826,4108,256,141,394,544,2
16828,3032,330,174,349,621,1
16829,3032,331,183,335,608,1
16831,2402,485,200,104,87,1
16833,2960,491,599,111,278,1
16834,2960,489,599,111,278,1
16837,2841,333,646,92,238,1
16839,2810,322,651,46,200,3
16842,2780,331,620,108,222,1
11787,2836,253,633,32,193,1
16849,3681,323,469,239,481,2
16863,4320,329,693,47,172,1
16866,2822,309,524,82,123,2
16871,3079,469,319,380,499,1
16873,2936,485,188,68,153,1
16874,3632,474,674,38,295,1
16875,2936,480,199,78,150,2
16877,3632,473,674,42,304,1
16878,2937,480,194,78,150,1
16879,3632,469,668,32,295,2
16885,2798,335,648,1,225,2
16886,2797,337,648,1,225,2
16890,2602,324,753,149,135,2
16891,2633,331,472,271,427,1
16892,3145,461,127,240,381,2
16898,2472,326,243,227,503,2
16899,2815,325,660,38,181,2
16901,2752,466,582,264,330,2
16905,3062,321,637,253,178,2
16906,3061,323,639,253,178,2
16910,3062,321,637,253,178,2
16911,4192,332,767,243,100,1
16912,2786,330,611,17,250,1
16913,4192,328,766,237,94,3
16916,2789,273,542,10,286,2
16930,4192,327,763,238,94,3
16935,3627,267,491,212,423,2
16936,3553,443,359,37,213,1
16937,3627,264,491,213,423,2
16940,2413,443,230,68,106,1
16942,2577,331,582,246,550,1
16943,2422,445,200,88,92,1
16945,2413,448,237,61,115,3
16947,2099,444,459,151,356,2
16948,2099,444,460,151,356,1
16952,3344,258,241,280,501,3
16953,3062,320,639,253,178,6
16954,3062,320,639,253,178,9
16955,3062,317,630,247,183,2
16958,3002,326,545,2,394,2
16959,2851,342,649,11,224,4
16960,2422,442,192,94,95,1
16961,2851,346,648,11,224,3
16967,3291,329,349,122,189,1
16968,2650,317,737,108,125,2
16969,3002,324,545,2,394,2
16970,3291,328,347,122,189,5
16971,2601,338,224,43,425,3
16972,2601,338,224,43,425,3
16973,4292,331,686,26,174,2
16974,3141,496,276,4,219,1
16976,2854,486,552,189,54,1
16977,3141,493,289,4,219,2
21277,2833,251,634,2,176,1
16980,3670,494,678,259,285,1
16981,2854,483,552,186,54,1
16982,3141,493,280,7,208,1
16983,2937,493,175,62,95,4
16984,3141,491,287,4,219,1
16985,2855,480,551,189,54,4
16987,3614,329,297,514,573,1
16988,2799,257,510,83,305,2
15538,3018,245,519,149,114,1
16993,3614,328,298,514,574,2
16994,2831,243,602,2,175,1
16995,2603,327,224,42,425,2
16996,2603,327,224,42,425,2
16997,3005,329,541,115,397,1
16998,2856,263,592,55,208,2
17000,2852,255,631,78,204,2
17004,3670,491,671,249,275,2
17005,3670,490,678,259,285,1
17008,2937,493,177,63,96,1
17011,3757,324,170,267,490,2
17014,2612,327,156,177,400,2
17016,4339,265,677,118,121,5
17019,2876,329,419,288,517,2
17025,2928,255,280,411,388,2
17026,2801,262,588,109,236,2
17032,3604,328,301,485,572,3
17033,2773,263,529,195,341,2
17037,2773,262,529,195,341,2
17042,2447,439,196,39,105,1
17043,2447,437,196,39,105,1
17045,2834,249,553,77,173,2
17047,2447,435,196,39,105,1
17048,3020,460,573,137,321,1
17052,2307,327,372,617,825,2
17053,2786,257,452,132,119,2
17054,3020,458,572,137,321,1
17055,3813,328,66,483,806,5
17057,3813,330,66,483,806,1
17058,3813,330,75,489,812,1
17059,2995,317,677,203,229,2
17060,2718,402,730,182,125,1
17061,2662,438,204,75,74,1
17064,2517,329,690,127,229,1
17065,2662,438,207,69,68,1
17066,3487,457,605,133,296,1
17069,2558,317,605,90,281,2
17070,2616,443,58,52,206,1
17072,3487,454,605,135,296,1
17073,3436,264,330,152,282,2
17075,3436,269,330,152,282,2
17077,2329,329,359,135,547,2
17078,2329,326,367,135,547,2
17079,3437,261,319,142,270,6
17082,2929,323,410,62,50,2
17085,3886,467,547,217,473,2
17088,4341,261,677,118,120,2
17089,3886,467,551,222,470,1
17090,4160,262,549,418,609,4
17093,2389,448,220,15,103,2
17094,2757,329,526,240,321,1
17096,4160,260,542,416,608,2
17097,2330,319,367,135,547,4
17098,4160,259,546,416,608,4
17101,2757,331,525,243,321,1
17102,3916,463,428,129,542,1
17103,2757,327,537,235,321,3
17104,2820,322,310,315,594,2
17106,3774,458,654,216,327,1
17107,2959,447,178,111,107,1
17110,3062,329,174,424,607,1
17112,2960,446,172,111,107,1
17113,3061,331,184,418,607,1
17115,3061,332,184,413,595,1
17117,3776,454,646,207,318,1
17120,2972,320,543,351,91,2
17121,4362,268,677,15,133,2
17122,2793,308,551,187,80,1
17128,2489,437,146,74,3,1
17130,2649,494,201,2,84,1
17132,2768,324,519,137,349,2
17133,3411,492,640,277,274,1
17134,2650,492,203,2,79,2
17135,3411,491,634,282,278,1
17136,2650,488,201,2,84,1
17137,2145,448,495,145,386,1
17142,2331,332,374,337,574,1
17145,4185,260,554,486,577,3
17146,4185,261,552,486,577,2
17149,3029,331,54,189,300,1
17150,2970,329,545,145,384,1
17151,4185,259,547,486,577,3
17152,2906,255,317,331,568,6
17156,3031,323,58,190,300,4
17159,2852,491,548,116,48,1
17160,2906,253,317,331,568,2
17161,2750,331,531,306,346,1
9844,3009,245,508,403,107,1
17164,2653,264,592,512,490,2
17166,3420,334,435,81,545,1
17167,2131,447,466,186,357,3
17168,2131,445,473,185,357,1
17169,2133,443,473,175,347,1
17171,3420,335,436,81,545,1
17172,3385,326,712,236,185,3
17173,2772,333,591,58,235,1
17178,2813,257,631,211,207,2
17180,3420,332,435,81,545,6
17182,3062,328,176,425,608,2
17183,2772,335,601,66,242,2
17184,2422,486,206,50,106,1
17191,2709,334,439,154,622,2
17193,2709,333,428,163,612,1
17194,3694,258,297,382,539,2
17195,3694,260,298,382,539,3
17209,3592,319,399,31,141,2
17214,2752,264,631,163,225,3
17216,3747,257,103,535,724,2
17217,3910,266,570,139,589,2
17223,2826,337,634,54,235,1
17227,3590,329,402,214,129,1
17230,2941,325,410,72,53,2
17235,3051,261,253,16,295,2
17236,3051,262,253,16,295,2
17238,2791,329,621,81,231,1
17240,3062,259,533,148,350,2
17243,2579,292,225,45,490,2
17244,2579,292,225,45,490,2
17253,3761,322,170,351,490,2
17254,3761,322,170,351,490,2
17257,2776,321,432,148,484,2
17260,2752,464,580,27,343,1
17265,2752,462,580,28,336,1
17268,3910,262,570,138,589,2
17269,4013,268,217,484,537,2
17274,3210,424,513,228,68,1
17275,3210,421,513,228,68,2
17276,3494,458,376,78,202,1
3072,2782,317,638,115,222,1
17278,3072,470,312,357,492,1
17279,2853,260,594,108,200,2
17280,3137,252,76,282,266,3
17281,2954,446,158,193,98,1
17282,3750,459,658,28,319,1
17283,2955,444,157,193,98,1
17284,3750,457,658,28,319,1
20669,3012,319,656,72,227,1
17286,3407,496,629,312,277,1
17288,2853,254,606,99,192,2
17289,2653,490,209,95,94,1
17290,3407,494,629,311,277,1
17291,2653,489,210,89,88,2
17292,2855,265,509,191,244,2
17298,2674,262,345,138,707,2
17299,3573,266,581,61,205,2
17301,2709,334,531,204,335,2
17304,2747,307,632,55,175,2
17306,3123,267,167,559,557,2
17307,3880,462,425,428,538,1
17308,3407,491,632,306,272,1
17310,3452,452,423,321,465,2
17312,3388,260,336,100,156,2
17313,2641,331,716,62,142,1
17314,2640,333,703,56,142,1
17315,3488,461,281,318,403,3
17316,2641,334,714,62,144,2
17318,2656,263,178,358,412,2
17325,3452,449,423,321,465,2
17326,2698,333,743,34,137,1
17330,2053,312,6,2,48,3
17331,2053,310,5,8,59,2
17332,2053,313,6,2,48,2
17333,3714,264,301,473,521,2
17335,2916,332,552,150,370,5
17336,2916,334,552,150,371,3
17337,3221,439,506,57,53,1
17338,2916,334,552,150,371,1
17339,2129,336,726,53,81,1
17340,2129,339,726,50,81,1
17341,2129,336,737,56,86,1
17342,3221,436,501,56,53,1
17343,3452,448,413,312,465,2
17345,2916,332,546,145,365,1
17349,2916,330,546,145,365,1
17350,3606,461,336,298,236,1
17353,3151,494,277,164,212,1
17354,2856,487,552,7,42,1
17355,3151,491,288,155,222,2
17356,2864,252,790,50,167,4
16312,2796,250,611,75,172,1
17360,3151,491,280,164,212,1
17361,2856,486,556,5,45,1
17362,2857,483,551,7,52,1
17363,3151,488,288,155,223,1
17364,2580,330,581,459,545,1
17366,2777,324,573,27,277,3
17370,2955,330,169,138,440,1
17371,2954,333,169,138,440,1
17372,2954,332,169,138,440,1
17377,3473,270,434,362,508,2
17379,3172,465,119,111,382,1
17380,2709,330,531,204,335,2
17383,2594,443,55,54,161,1
17384,2400,485,197,248,104,1
17385,2594,440,57,54,165,1
17386,3172,463,119,111,382,1
17387,4350,262,681,51,141,2
17388,2787,322,631,10,239,2
17389,2402,329,649,32,77,2
17391,2401,252,654,296,176,2
16719,3056,254,654,41,166,1
17401,2247,331,407,44,671,1
17403,2957,316,408,102,54,2
17405,2700,331,438,159,617,2
17408,2701,331,427,162,617,1
25,2867,275,625,23,197,1
17410,2957,314,407,100,54,2
17415,2400,487,189,241,108,2
17416,2723,336,530,129,327,1
17418,3127,442,308,89,309,1
17419,3127,440,304,89,309,1
17420,3513,461,601,147,296,1
17421,2646,302,220,84,490,1
17422,2646,302,220,84,490,1
17426,3533,320,581,84,248,4
17427,2502,437,162,225,7,1
17428,3261,461,618,62,269,1
17430,4156,257,553,574,584,2
17431,2502,439,152,215,20,1
17433,2835,462,546,28,42,1
17434,3592,324,307,208,562,2
17435,3115,473,281,158,217,1
17437,2722,335,537,228,321,1
17442,3591,266,568,241,218,2
17443,3590,270,570,241,218,2
17445,3591,267,568,241,218,2
17446,2717,446,210,94,91,1
17447,3792,463,654,243,334,1
17448,2625,325,720,128,141,2
17449,2824,331,641,16,189,1
17454,3030,265,265,137,298,2
17455,3030,266,265,137,298,2
17461,3013,463,558,13,319,1
17464,2646,302,220,84,490,1
17465,2646,302,220,84,490,1
17466,2764,323,428,210,475,2
17468,2831,257,634,43,186,2
17470,3908,460,428,340,552,1
17471,3473,264,431,364,508,4
17472,3013,459,563,22,324,1
17481,3256,325,350,99,298,2
17482,2787,335,619,63,232,1
17483,2788,332,619,63,232,2
17485,2980,320,528,207,60,2
17486,2751,275,441,192,566,2
17487,3407,261,340,146,174,2
17488,3173,318,496,182,361,2
17491,2550,482,59,92,186,1
17496,2551,480,59,92,184,1
17497,3040,496,103,77,363,1
17498,3695,263,465,266,421,2
17500,3033,261,615,57,196,2
17503,3766,321,168,335,487,3
17504,3766,321,168,335,487,3
17508,2848,236,524,113,93,1
17511,2751,269,439,191,564,2
17512,3423,317,694,637,649,2
17519,3407,262,340,147,170,2
17520,2828,249,553,80,184,3
17527,2763,329,347,444,834,1
17528,2763,330,347,445,829,1
17530,3777,321,66,787,800,2
17531,3036,263,655,28,210,2
11237,2845,263,602,79,206,1
17538,2865,242,532,73,94,2
17539,2864,245,532,73,94,3
17541,3508,259,426,180,525,2
19826,2833,247,619,77,159,1
17543,3508,261,424,180,524,2
17544,3750,459,662,46,318,1
17546,2954,437,163,115,100,2
17548,3752,457,662,46,318,1
17549,2954,436,141,105,108,1
17550,2955,434,158,110,100,1
17551,2798,260,637,2,203,2
17553,3752,454,658,38,308,1
17554,3867,260,60,472,764,2
17561,3091,438,301,121,308,1
17563,3828,466,551,363,463,1
17566,2980,317,530,207,61,2
17568,2856,256,571,215,219,2
17569,3065,329,174,527,628,1
17570,2842,240,545,18,40,1
17571,3732,262,301,271,532,2
17572,2842,243,546,18,40,1
17574,2835,258,628,94,203,2
17576,2835,256,627,94,203,2
17582,2814,335,640,147,248,1
17583,2813,337,643,145,246,1
17587,2617,301,218,219,487,1
17588,2617,301,218,219,487,1
17595,4365,258,678,21,129,3
17598,3440,258,315,231,286,2
17599,2873,257,618,105,202,3
17600,2077,443,472,85,377,1
17601,2077,442,476,93,375,1
17604,3397,327,316,274,323,2
17607,2797,331,620,5,231,1
17609,2913,259,394,143,181,2
17610,2913,258,398,143,181,2
17612,2809,331,646,154,219,1
17613,2988,259,260,199,327,3
17615,3668,270,300,171,532,2
17616,2699,440,231,126,125,1
17617,3541,459,588,58,319,2
17618,2699,437,229,130,131,1
17619,2603,298,225,65,439,2
17620,2603,298,225,65,439,2
17624,3058,256,656,134,180,2
17625,3058,259,657,134,180,2
17626,2390,485,190,37,102,1
14540,2821,252,635,90,165,1
17630,2403,449,233,62,121,1
17632,2845,261,579,36,193,3
17633,3668,265,298,169,532,2
17635,2977,263,272,333,281,4
17640,3541,459,588,58,319,1
17641,2960,492,592,184,280,1
17643,2403,445,233,61,119,1
17644,2403,443,230,61,119,1
17646,2752,462,574,274,359,2
17647,4006,317,140,298,562,2
17651,2843,260,646,23,132,6
17659,2847,442,575,281,295,1
17660,2594,332,212,60,484,2
17661,2594,332,212,60,484,2
17666,2847,441,575,281,295,1
17667,2843,260,644,23,132,2
17672,2981,324,370,331,406,2
17678,3856,258,66,729,746,2
17682,2806,266,531,169,286,2
17683,2805,269,531,171,286,5
17685,2806,268,532,169,286,3
17687,2618,460,212,24,123,1
17689,2929,329,169,106,455,1
17690,2929,328,169,106,455,4
17691,2828,263,432,305,428,4
17697,3045,315,631,249,165,5
17698,3208,481,507,15,56,1
17702,2752,463,574,28,352,1
17704,3483,263,430,482,497,2
17705,3209,477,510,20,52,1
17706,3540,492,360,96,216,1
17707,2401,443,237,47,128,1
17708,3209,475,510,21,52,1
17709,3209,477,510,21,54,1
17711,3483,262,431,482,498,2
17712,3209,477,510,19,54,1
17714,3540,491,363,96,216,1
17715,3209,474,507,15,56,1
17716,2839,259,646,60,155,2
17718,3540,489,364,96,216,1
17721,2928,260,271,247,336,2
17722,2774,332,619,120,252,2
17724,2839,256,646,61,155,3
17725,3257,463,630,79,273,1
17727,2774,329,617,121,252,2
17731,3412,324,694,310,653,2
17733,3738,492,433,270,520,1
17734,2773,329,486,200,146,1
17736,3412,323,694,310,653,2
17738,3738,487,434,270,520,1
17740,2668,261,192,167,417,3
17741,2667,263,192,168,418,3
17742,3207,256,300,77,71,2
17744,2783,264,442,292,564,3
17747,3054,334,52,133,287,1
17748,2839,439,583,127,291,1
17749,3748,462,655,53,297,1
17750,3750,460,662,64,307,1
17751,2977,447,154,186,90,1
17755,3396,260,338,88,159,2
17759,2502,437,446,157,310,2
17760,2502,437,446,157,310,1
17762,3451,452,412,157,468,2
17765,2502,435,446,157,310,1
17766,2831,244,544,120,40,1
17768,2504,435,445,157,311,1
17769,3451,449,421,169,476,3
17771,3501,262,692,518,598,2
17775,3096,463,318,539,503,1
17776,2147,445,480,144,377,2
17778,2475,441,160,22,27,1
17781,3736,267,293,292,542,2
17782,3736,270,292,293,541,3
17785,3196,315,496,179,380,3
17786,2659,256,183,239,390,5
17787,2977,262,275,333,282,2
17788,3736,267,293,292,542,3
17791,2977,263,275,333,282,2
17793,3736,267,293,293,542,2
17794,3736,267,293,293,542,2
17798,3736,267,293,293,542,2
17799,3736,267,293,292,542,3
17801,3736,267,293,292,542,2
17804,3736,267,293,293,542,2
17805,3736,267,293,293,542,6
17806,3736,267,293,293,542,2
17810,3736,267,293,292,542,2
17811,3736,267,293,292,542,2
17813,3736,267,293,292,542,2
17814,3736,267,293,292,542,2
17815,3736,267,293,292,542,7
17816,2842,241,553,27,191,1
17817,3736,267,293,292,542,30
17818,3736,267,293,292,542,3
17819,3736,267,293,292,542,2
17821,3736,267,293,292,542,2
17823,3736,267,293,292,542,21
17825,3736,267,293,292,542,2
17832,3736,267,293,292,542,53
17834,3736,267,293,292,542,2
4216,2845,266,584,125,205,1
17838,3736,267,293,292,542,28
17840,3736,267,293,292,542,2
17842,3736,267,293,292,542,27
17843,3736,267,293,292,542,3
17844,3736,267,293,292,542,41
17845,3736,267,293,292,542,2
17846,3736,267,293,292,542,2
17847,3736,267,293,292,542,2
17849,3736,267,293,292,542,2
17851,3736,267,293,292,542,9
17853,3736,267,293,292,542,4
17855,4343,331,686,293,176,1
17856,3736,267,293,292,542,67
17860,3736,267,293,292,542,5
17861,3736,267,293,292,542,32
17863,3736,267,293,292,542,3
17864,3736,267,293,292,542,86
17867,3736,267,293,292,542,2
17868,3736,267,293,292,542,2
17873,3736,267,293,292,542,5
17876,3736,266,293,292,542,4
17878,3736,267,293,292,542,2
17883,3736,267,293,293,542,2
17884,3736,267,293,292,542,21
17887,3736,267,293,292,542,3
17889,3736,267,293,293,542,4
17892,3736,267,293,292,542,2
17894,3736,266,293,293,542,2
17895,3736,266,293,293,542,2
17903,3736,266,293,293,542,2
17906,3736,267,293,293,542,2
17915,2827,271,586,230,220,2
17916,2828,266,598,231,220,2
17917,2828,261,601,230,220,2
17920,2845,253,645,152,160,4
17927,2775,272,442,343,586,2
17930,3245,266,708,92,137,2
17933,3245,268,706,92,137,3
17937,2773,332,431,176,473,1
17938,3742,325,168,230,502,2
17939,3742,325,168,230,502,2
17943,2779,269,439,340,579,3
17944,2773,330,427,172,479,1
17945,3263,261,318,96,127,2
17947,2727,322,515,139,383,2
17952,4193,255,540,344,602,2
17956,3367,262,336,67,160,2
17960,2597,338,224,97,501,1
17961,2597,338,224,97,501,1
17962,3513,466,603,129,306,1
17964,2866,433,579,72,299,2
17965,3498,462,281,145,398,1
17969,3614,324,389,98,200,3
17984,2830,267,592,83,220,2
20784,2769,322,641,154,234,1
17987,2599,325,748,41,151,4
17993,2487,443,146,156,21,4
17997,3703,263,103,754,735,2
17998,3703,268,103,756,735,3
18004,3539,252,657,165,206,2
18005,3420,329,434,298,547,1
18012,3305,258,325,552,670,3
18015,2802,331,402,302,449,1
18016,2802,329,402,302,449,2
18018,3706,262,293,247,535,2
18020,2093,448,474,116,385,1
18023,2748,332,538,122,329,1
18025,2748,335,538,122,329,2
18026,2839,244,614,48,168,1
18028,2601,329,220,37,424,2
18029,2601,329,220,37,424,2
18030,3259,256,702,10,168,2
18035,3353,440,526,484,561,2
18038,3534,324,581,139,245,2
18040,3026,258,378,50,192,2
18041,2853,262,639,102,156,5
18042,2853,263,628,94,147,2
18044,2852,268,639,102,157,3
19615,2849,250,620,50,220,1
18047,2749,309,536,123,329,1
18048,3718,248,725,35,150,4
18051,2911,265,321,274,561,2
18054,2381,491,245,42,128,1
18056,2381,489,236,34,119,1
18057,3066,434,296,44,304,1
18058,2894,325,419,315,525,4
18061,2383,489,245,42,128,1
18062,2776,331,602,267,242,1
18063,2776,332,602,268,242,1
18065,2774,253,701,1,92,2
18066,3409,262,335,119,281,2
18068,3150,267,180,341,585,2
18070,2769,247,658,32,99,2
18071,3150,270,180,342,585,2
10817,2832,250,625,19,142,1
18320,2830,247,622,73,154,1
18080,2855,490,547,112,43,1
18081,3153,493,289,68,214,1
18082,2855,486,546,112,43,2
18084,3153,489,280,77,208,1
18086,3490,263,430,305,520,2
18087,3151,268,179,342,587,2
18089,2982,314,539,21,66,4
18091,2579,335,221,71,456,2
18092,2579,335,221,71,456,2
18097,2145,478,510,14,457,1
18099,2911,480,345,394,473,1
18100,2944,324,173,289,471,2
18101,2823,265,385,157,439,2
18108,2871,324,418,258,513,2
18109,3369,259,334,24,175,2
18111,2585,326,589,288,548,2
18114,2750,321,643,26,260,2
18118,3369,259,336,24,175,2
18124,2863,329,638,63,227,1
18125,2892,264,390,41,166,2
18126,2862,331,645,68,225,1
18127,2752,330,681,186,221,1
18128,2587,443,61,11,211,2
18129,3271,257,709,54,121,2
18131,3812,320,71,503,812,2
18135,2588,441,60,11,210,1
18137,2752,330,681,189,221,1
18138,2863,330,645,68,225,1
18140,3813,313,62,497,807,2
18141,3510,465,270,115,405,1
18144,2719,325,740,50,89,2
18145,3511,461,271,115,407,1
18146,3005,253,525,114,112,2
18147,2651,263,586,309,506,2
18149,2800,238,616,182,22,2
18150,2305,332,30,118,345,2
18151,2305,333,30,118,345,2
18152,2305,336,30,118,345,2
18153,2304,337,30,118,345,2
18154,2305,338,30,118,345,1
18156,2305,336,33,118,347,1
18158,2800,239,676,175,22,1
18159,3687,261,297,500,547,2
18160,2305,333,32,118,347,1
18163,2459,331,518,203,411,4
18166,2800,237,626,175,28,1
18167,2306,331,30,118,345,1
18170,2909,446,559,266,49,1
18171,3499,258,431,169,502,2
18176,2910,443,561,268,48,1
18177,3267,462,280,251,251,1
18179,2725,330,435,179,627,1
18180,3267,460,278,251,251,1
18181,2460,329,518,203,411,1
18188,3267,458,276,253,251,1
18190,2725,335,435,177,627,2
18192,2325,329,27,199,341,2
18193,3042,331,168,670,613,1
18196,3223,329,119,475,766,1
11782,2851,250,625,29,165,1
18200,4371,262,678,26,141,2
18205,2496,330,608,278,240,1
18209,4371,260,675,19,135,2
18211,2325,327,25,200,341,2
18214,2149,446,474,241,392,1
18216,2635,312,736,45,86,2
18217,2883,266,638,138,186,2
18218,3740,325,164,7,473,2
18220,2777,324,614,260,234,4
18224,2801,330,390,340,476,2
18225,2394,440,192,30,112,1
18226,2829,262,360,458,776,2
18230,3841,467,553,309,464,1
18233,3842,464,553,309,464,2
18234,3530,257,275,244,358,3
18236,3530,259,275,244,358,2
18240,2551,442,47,40,206,1
18241,3733,267,292,159,533,3
18242,3733,270,292,159,532,2
18243,3733,270,292,159,533,2
10731,2579,320,681,26,194,1
18247,2831,263,585,120,290,3
18249,3734,265,293,159,533,2
18250,2772,333,394,271,472,1
18252,3491,325,675,39,215,2
18253,2551,441,47,39,206,2
18254,2772,334,393,269,476,1
18255,2772,332,394,270,474,1
18258,2880,265,601,111,214,2
2140,2811,250,631,37,193,1
18263,2830,249,620,73,154,2
18266,2880,262,598,111,214,2
2855,3035,251,655,85,179,1
18274,2759,326,490,32,143,2
18276,2961,333,394,60,248,2
18280,2816,334,635,85,244,1
18281,3563,321,420,25,137,2
18287,3875,262,67,462,763,2
18293,2775,322,510,209,348,2
18299,2790,257,356,366,794,3
18301,3590,256,572,179,212,2
18304,3591,251,575,179,212,2
